date,section,exports,imports
2022-12-01,9,645819884.0,1418927038.0
2023-01-01,9,563814474.0,1053670740.0
2023-02-01,9,454724853.0,1667338946.0
2023-03-01,9,854925112.0,1183607759.0
2023-04-01,9,638171101.0,1121465642.0
2023-05-01,9,657948862.0,1585307880.0
2023-06-01,9,759357513.0,1669138604.0
2023-07-01,9,449301363.0,1308222260.0
2023-08-01,9,658409794.0,1516458684.0
2023-09-01,9,698722502.0,1365169453.0
2023-10-01,9,904950427.0,1852775000.0
2023-11-01,9,826175625.0,1310008553.0
2023-12-01,9,860625603.0,1178022380.0
2024-01-01,9,745331303.0,1906830778.0
2024-02-01,9,647619828.0,1632160698.0
2024-03-01,9,719227636.0,2029873432.0
2024-04-01,9,931705729.0,2261703196.0
2024-05-01,9,854471989.0,2466645245.0
2024-06-01,9,676158745.0,623256007.0
2024-07-01,9,887685530.0,821171831.0
2024-08-01,9,664389477.0,1997089407.0
2024-09-01,9,666117282.0,1681516275.0
2024-10-01,9,1135716058.0,1526192633.0
2024-11-01,9,1031130973.0,1857311103.0
2024-12-01,9,754936393.0,1739242472.0
2025-01-01,9,984527116.0,1459076538.0
2025-02-01,9,992175862.0,2000111125.0
2025-03-01,9,998732501.0,2590159397.0
2025-04-01,9,1085723454.0,3123871009.0
